"CallDecisionYearReporting","FundingInstrumentGaLevel1","FundingInstrumentGaReporting","AmountRequested","AmountGranted","DurationRequestedMonth","IsApproved","TeamSize"
2020,"Careers","Fellowships",70900,70900,18,1,1
2020,"Careers","Fellowships",77050,77050,18,1,1
2020,"Careers","Fellowships",109250,0,12,0,1
2020,"Careers","Fellowships",71300,70900,18,1,1
2020,"Careers","Fellowships",126750,0,18,0,1
2020,"Careers","Fellowships",76750,76750,18,1,1
2020,"Careers","Fellowships",106000,108000,24,1,1
2020,"Careers","Fellowships",129000,131400,24,1,1
2020,"Careers","Fellowships",27965,0,6,0,1
2020,"Careers","Fellowships",77500,77700,18,1,1
2020,"Careers","Fellowships",74925,0,18,0,1
2020,"Careers","Fellowships",105800,0,18,0,1
2020,"Careers","Fellowships",69000,70600,18,1,1
2020,"Careers","Fellowships",78100,0,18,0,1
2020,"Careers","Fellowships",43400,0,12,0,1
2020,"Careers","Fellowships",105050,0,18,0,1
2020,"Careers","Fellowships",49500,49500,12,1,1
2020,"Careers","Fellowships",73500,0,18,0,1
2020,"Careers","Fellowships",25612,0,6,0,1
2020,"Careers","Fellowships",66250,68650,18,1,1
2020,"Careers","Fellowships",78150,0,18,0,1
2020,"Careers","Fellowships",44500,0,12,0,1
2020,"Careers","Fellowships",80500,81500,18,1,1
2020,"Careers","Fellowships",75400,0,18,0,1
2020,"Careers","Fellowships",68650,0,18,0,1
2020,"Careers","Fellowships",22500,0,6,0,1
2020,"Careers","Fellowships",78670,0,18,0,1
2020,"Careers","Fellowships",80100,0,18,0,1
2020,"Careers","Fellowships",135750,135750,18,1,1
2020,"Careers","Fellowships",78500,0,18,0,1
2020,"Careers","Fellowships",116524,115724,18,1,1
2020,"Careers","Fellowships",71900,0,18,0,1
2020,"Careers","Fellowships",117752,0,18,0,1
2020,"Careers","Fellowships",26400,0,6,0,1
2020,"Careers","Fellowships",111000,0,24,0,1
2020,"Careers","Fellowships",119250,0,23,0,1
2020,"Careers","Fellowships",69650,0,12,0,1
2020,"Careers","Fellowships",109500,0,18,0,1
2020,"Careers","Fellowships",68250,0,18,0,1
2020,"Careers","Fellowships",62500,60700,12,1,1
2020,"Careers","Fellowships",76050,0,18,0,1
2020,"Careers","Fellowships",87100,0,18,0,1
2020,"Careers","Fellowships",122800,0,24,0,1
2020,"Careers","Fellowships",77998,0,18,0,1
2020,"Careers","Fellowships",90321,83516,18,1,1
2020,"Careers","Fellowships",81000,0,18,0,1
2020,"Careers","Fellowships",118300,0,18,0,1
2020,"Careers","Fellowships",74250,0,18,0,1
2020,"Careers","Fellowships",78500,0,18,0,1
2020,"Careers","Fellowships",90120,0,18,0,1
2020,"Careers","Fellowships",103316,0,24,0,1
2020,"Careers","Fellowships",75750,75750,18,1,1
2020,"Careers","Fellowships",98250,97850,18,1,1
2020,"Careers","Fellowships",44600,0,12,0,1
2020,"Careers","Fellowships",80900,0,18,0,1
2020,"Careers","Fellowships",81000,0,18,0,1
2020,"Careers","Fellowships",24800,24800,6,1,1
2020,"Careers","Fellowships",69750,0,18,0,1
2020,"Careers","Fellowships",79500,0,18,0,1
2020,"Careers","Fellowships",68500,0,12,0,1
2020,"Careers","Fellowships",72150,0,18,0,1
2020,"Careers","Fellowships",74000,0,18,0,1
2020,"Careers","Fellowships",130300,115878,12,1,1
2020,"Careers","Fellowships",79500,81300,18,1,1
2020,"Careers","Fellowships",24450,0,6,0,1
2020,"Careers","Fellowships",110300,115800,24,1,1
2020,"Careers","Fellowships",127000,124200,24,1,1
2020,"Careers","Fellowships",47375,0,12,0,1
2020,"Careers","Fellowships",146250,0,18,0,1
2020,"Careers","Fellowships",68250,69250,18,1,1
2020,"Careers","Fellowships",67150,67150,18,1,1
2020,"Careers","Fellowships",69400,69400,18,1,1
2020,"Careers","Fellowships",103000,0,24,0,1
2020,"Careers","Fellowships",123600,120650,24,1,1
2020,"Careers","Fellowships",93000,0,24,0,1
2020,"Careers","Fellowships",106000,0,24,0,1
2020,"Careers","Fellowships",76900,76900,18,1,1
2020,"Careers","Fellowships",79900,0,18,0,1
2020,"Careers","Fellowships",75600,0,18,0,1
2020,"Careers","Fellowships",58284,0,12,0,1
2020,"Careers","Fellowships",60500,62900,12,1,1
2020,"Careers","Fellowships",48350,0,12,0,1
2020,"Careers","Fellowships",102210,0,24,0,1
2020,"Careers","Fellowships",87750,88550,18,1,1
2020,"Careers","Fellowships",122650,0,18,0,1
2020,"Careers","Fellowships",70900,0,18,0,1
2020,"Careers","Fellowships",72750,73600,18,1,1
2020,"Careers","Fellowships",24250,23600,6,1,1
2020,"Careers","Fellowships",82500,0,18,0,1
2020,"Careers","Fellowships",39850,39850,6,1,1
2020,"Careers","Fellowships",78600,0,18,0,1
2020,"Careers","Fellowships",79500,0,18,0,1
2020,"Careers","Fellowships",91000,0,24,0,1
2020,"Careers","Fellowships",76500,77700,18,1,1
2020,"Careers","Fellowships",76500,73600,18,1,1
2020,"Careers","Fellowships",100350,0,18,0,1
2020,"Careers","Fellowships",130850,0,24,0,1
2020,"Careers","Fellowships",101250,0,18,0,1
2020,"Careers","Fellowships",50000,0,12,0,1
2020,"Careers","Fellowships",44600,0,12,0,1
2020,"Careers","Fellowships",23650,0,6,0,1
2020,"Careers","Fellowships",57300,44400,12,1,1
2020,"Careers","Fellowships",23000,0,6,0,1
2020,"Careers","Fellowships",112000,106400,24,1,1
2020,"Careers","Fellowships",84000,0,18,0,1
2020,"Careers","Fellowships",112779,0,24,0,1
2020,"Careers","Fellowships",115693,113183,12,1,1
2020,"Careers","Fellowships",77700,0,18,0,1
2020,"Careers","Fellowships",77700,0,18,0,1
2020,"Careers","Fellowships",27525,27725,7,1,1
2020,"Careers","Fellowships",84400,0,18,0,1
2020,"Careers","Fellowships",81500,81500,18,1,1
2020,"Careers","Fellowships",33667,0,8,0,1
2020,"Careers","Fellowships",46910,41195,11,1,1
2020,"Careers","Fellowships",71950,71950,12,1,1
2020,"Careers","Fellowships",50850,50900,12,1,1
2020,"Careers","Fellowships",30184,0,8,0,1
2020,"Careers","Fellowships",152375,149075,18,1,1
2020,"Careers","Fellowships",68600,69500,12,1,1
2020,"Careers","Fellowships",81400,81400,18,1,1
2020,"Careers","Fellowships",104250,105050,18,1,1
2020,"Careers","Fellowships",139500,142600,24,1,1
2020,"Careers","Fellowships",76050,76050,18,1,1
2020,"Careers","Fellowships",105870,105983,18,1,1
2020,"Careers","Fellowships",70900,0,18,0,1
2020,"Careers","Fellowships",71250,0,18,0,1
2020,"Careers","Fellowships",51500,51900,12,1,1
2020,"Careers","Fellowships",80700,0,18,0,1
2020,"Careers","Fellowships",85640,85640,18,1,1
2020,"Careers","Fellowships",114070,0,12,0,1
2020,"Careers","Fellowships",71900,0,18,0,1
2020,"Careers","Fellowships",46600,0,12,0,1
2020,"Careers","Fellowships",75951,76351,18,1,1
2020,"Careers","Fellowships",46357,0,10,0,1
2020,"Careers","Fellowships",89850,90050,18,1,1
2020,"Careers","Fellowships",80500,0,18,0,1
2020,"Careers","Fellowships",69200,0,18,0,1
2020,"Careers","Fellowships",47850,47850,12,1,1
2020,"Careers","Fellowships",78500,80500,18,1,1
2020,"Careers","Fellowships",75450,0,18,0,1
2020,"Careers","Fellowships",43300,43700,12,1,1
2020,"Careers","Fellowships",89750,0,18,0,1
2020,"Careers","Fellowships",155500,156300,24,1,1
2020,"Careers","Fellowships",81900,0,18,0,1
2020,"Careers","Fellowships",132250,130750,18,1,1
2020,"Careers","International short research visits",0,0,24,0,2
2020,"Careers","International short research visits",0,0,24,0,2
2020,"Careers","International short research visits",0,0,24,0,2
2020,"Careers","International short research visits",0,0,24,0,2
2020,"Careers","International short research visits",0,0,24,0,3
2020,"Careers","MD-PhD fellowships",191553,191553,36,1,1
2020,"Careers","MD-PhD fellowships",189900,189900,36,1,1
2020,"Careers","MD-PhD fellowships",189900,189900,36,1,1
2020,"Careers","MD-PhD fellowships",189900,189900,36,1,1
2020,"Careers","MD-PhD fellowships",189900,189900,36,1,1
2020,"Careers","MD-PhD fellowships",188250,188250,36,1,1
2020,"Careers","MD-PhD fellowships",188250,188250,36,1,1
2020,"Careers","PRIMA",1330954,1319468,60,1,1
2020,"Careers","PRIMA",1499951,0,60,0,1
2020,"Careers","PRIMA",1368014,0,60,0,1
2020,"Careers","PRIMA",1546927,0,60,0,1
2020,"Careers","PRIMA",1433645,0,60,0,1
2020,"Careers","PRIMA",1262092,0,60,0,1
2020,"Careers","PRIMA",1693780,1376508,60,1,1
2020,"Careers","PRIMA",899650,0,60,0,1
2020,"Careers","PRIMA",1263559,0,60,0,1
2020,"Careers","PRIMA",1236292,0,60,0,1
2020,"Careers","PRIMA",1390855,0,60,0,1
2020,"Careers","PRIMA",1452411,0,60,0,1
2020,"Careers","PRIMA",1405302,1430092,60,1,1
2020,"Careers","PRIMA",1405428,0,60,0,1
2020,"Careers","PRIMA",1358808,0,60,0,1
2020,"Careers","PRIMA",1334456,1433056,60,1,1
2020,"Careers","PRIMA",1387877,0,60,0,1
2020,"Careers","PRIMA",1015323,0,60,0,1
2020,"Careers","PRIMA",1435689,0,60,0,1
2020,"Careers","PRIMA",1212155,1212839,60,1,1
2020,"Careers","PRIMA",1415268,0,60,0,1
2020,"Careers","PRIMA",1372619,0,60,0,1
2020,"Careers","PRIMA",1316170,0,60,0,1
2020,"Careers","PRIMA",1472440,1494884,60,1,1
2020,"Careers","PRIMA",903400,0,60,0,1
2020,"Careers","PRIMA",1106784,0,60,0,1
2020,"Careers","PRIMA",1306885,0,60,0,1
2020,"Careers","PRIMA",1367405,0,60,0,1
2020,"Careers","PRIMA",1396255,0,60,0,1
2020,"Careers","PRIMA",1367665,0,60,0,1
2020,"Careers","PRIMA",1388412,0,60,0,1
2020,"Careers","PRIMA",535749,0,36,0,1
2020,"Careers","PRIMA",1358764,0,60,0,1
2020,"Careers","PRIMA",1420548,0,60,0,1
2020,"Careers","PRIMA",1215460,1173853,60,1,1
2020,"Careers","PRIMA",1430862,0,60,0,1
2020,"Careers","PRIMA",1395628,0,60,0,1
2020,"Careers","PRIMA",1434839,0,60,0,1
2020,"Careers","PRIMA",1357232,0,60,0,1
2020,"Careers","PRIMA",424631,0,36,0,1
2020,"Careers","PRIMA",1297902,0,60,0,1
2020,"Careers","PRIMA",1435438,0,60,0,1
2020,"Careers","PRIMA",853066,0,48,0,1
2020,"Careers","PRIMA",1364528,0,60,0,1
2020,"Careers","PRIMA",1463329,1463400,54,1,1
2020,"Careers","PRIMA",1146015,0,58,0,1
2020,"Careers","PRIMA",1370368,0,60,0,1
2020,"Careers","PRIMA",1370456,0,60,0,1
2020,"Careers","PRIMA",1388408,0,60,0,1
2020,"Careers","PRIMA",1462100,0,60,0,1
2020,"Careers","PRIMA",1322416,0,60,0,1
2020,"Careers","PRIMA",1285144,0,60,0,1
2020,"Careers","PRIMA",1026530,0,51,0,1
2020,"Careers","PRIMA",1370088,0,60,0,1
2020,"Careers","PRIMA",1455172,0,60,0,1
2020,"Careers","PRIMA",1288141,0,60,0,1
2020,"Careers","PRIMA",1236948,0,60,0,1
2020,"Careers","PRIMA",1316812,0,60,0,1
2020,"Careers","PRIMA",1370368,0,60,0,1
2020,"Careers","PRIMA",1501193,0,60,0,1
2020,"Careers","PRIMA",666250,0,60,0,1
2020,"Careers","PRIMA",1435655,0,60,0,1
2020,"Careers","PRIMA",1397834,1425021,60,1,1
2020,"Careers","PRIMA",1499437,0,60,0,1
2020,"Careers","PRIMA",1062268,0,48,0,1
2020,"Careers","PRIMA",1436629,0,60,0,1
2020,"Careers","PRIMA",1371454,0,60,0,1
2020,"Careers","PRIMA",1413550,0,60,0,1
2020,"Careers","PRIMA",1468635,1445835,60,1,1
2020,"Careers","PRIMA",1088560,0,60,0,1
2020,"Careers","PRIMA",1449272,0,60,0,1
2020,"Careers","PRIMA",1397645,0,60,0,1
2020,"Careers","PRIMA",1298392,0,60,0,1
2020,"Careers","PRIMA",1131515,1162720,60,1,1
2020,"Careers","PRIMA",1476878,0,60,0,1
2020,"Careers","PRIMA",1371250,0,60,0,1
2020,"Careers","PRIMA",1186240,0,52,0,1
2020,"Careers","PRIMA",1570069,0,60,0,1
2020,"Careers","PRIMA",904964,0,60,0,1
2020,"Careers","PRIMA",1435806,0,60,0,1
2020,"Careers","PRIMA",1383190,0,60,0,1
2020,"Careers","PRIMA",1293764,0,60,0,1
2020,"Careers","PRIMA",1386743,1400980,60,1,1
2020,"Careers","PRIMA",1400798,0,60,0,1
2020,"Careers","PRIMA",1353506,1389320,60,1,1
2020,"Careers","PRIMA",1502119,0,60,0,1
2020,"Careers","PRIMA",1441904,1496314,60,1,1
2020,"Careers","PRIMA",874365,0,60,0,1
2020,"Careers","PRIMA",1445227,0,60,0,1
2020,"Careers","PRIMA",993064,0,60,0,1
2020,"Careers","PRIMA",1368162,0,60,0,1
2020,"Careers","PRIMA",1358298,0,60,0,1
2020,"Careers","PRIMA",655750,0,60,0,1
2020,"Careers","PRIMA",947698,0,60,0,1
2020,"Careers","PRIMA",1371097,0,60,0,1
2020,"Careers","PRIMA",1601336,0,60,0,1
2020,"Careers","PRIMA",1284468,0,60,0,1
2020,"Careers","PRIMA",1160280,0,60,0,1
2020,"Careers","PRIMA",1006598,0,60,0,1
2020,"Careers","PRIMA",1357576,0,60,0,1
2020,"Careers","PRIMA",1356561,0,60,0,1
2020,"Careers","PRIMA",1417589,1377779,60,1,1
2020,"Careers","PRIMA",1415148,1420548,60,1,1
2020,"Careers","PRIMA",1374575,0,60,0,1
2020,"Careers","PRIMA",1434161,0,60,0,1
2020,"Careers","PRIMA",1496564,0,60,0,1
2020,"Careers","PRIMA",1374545,1520983,60,1,1
2020,"Careers","PRIMA",1288622,0,60,0,1
2020,"Careers","PRIMA",1202043,0,60,0,1
2020,"Careers","PRIMA",1213346,0,60,0,1
2020,"Careers","PRIMA",1675512,0,60,0,1
2020,"Careers","PRIMA",1349095,0,60,0,1
2020,"Careers","PRIMA",1416632,0,60,0,1
2020,"Careers","PRIMA",1039588,0,60,0,1
2020,"Careers","PRIMA",1374641,0,60,0,1
2020,"Careers","PRIMA",1412466,0,60,0,1
2020,"Careers","PRIMA",1217652,0,60,0,1
2020,"Careers","PRIMA",1060708,0,60,0,1
2020,"Careers","PRIMA",1331234,0,60,0,1
2020,"Careers","PRIMA",1878615,0,60,0,1
2020,"Careers","PRIMA",1313325,0,60,0,1
2020,"Careers","PRIMA",1447115,0,60,0,1
2020,"Careers","PRIMA",2056651,0,60,0,1
2020,"Careers","PRIMA",1431073,0,60,0,1
2020,"Careers","PRIMA",1235073,0,60,0,1
2020,"Careers","PRIMA",986265,1068446,60,1,1
2020,"Careers","PRIMA",987720,0,60,0,1
2020,"Careers","PRIMA",1058597,0,60,0,1
2020,"Careers","PRIMA",1307439,0,60,0,1
2020,"Careers","PRIMA",1646100,0,60,0,1
2020,"Careers","PRIMA",1434949,0,60,0,1
2020,"Careers","PRIMA",1388642,0,60,0,1
2020,"Careers","SNSF Professorships",1072460,8e+05,24,1,1
2020,"Careers","SNSF Professorships",714707,329207,24,1,1
2020,"Careers","SNSF Professorships",799466,789866,24,1,1
2020,"Careers","SNSF Professorships",799809,799809,24,1,1
2020,"Careers","SNSF Professorships",8e+05,789289,24,1,1
2020,"Careers","SNSF Professorships",799534,8e+05,24,1,1
2020,"Careers","SNSF Professorships",787896,787896,24,1,1
2020,"Careers","SNSF Professorships",799026,753045,24,1,1
2020,"Careers","SNSF Professorships",798512,798512,24,1,1
2020,"Careers","SNSF Professorships",597624,597624,24,1,1
2020,"Careers","SNSF Professorships",799893,8e+05,24,1,1
2020,"Careers","SNSF Professorships",799997,788860,24,1,1
2020,"Careers","SNSF Professorships",655100,651100,24,1,1
2020,"Careers","SNSF Professorships",800094,8e+05,24,1,1
2020,"Careers","SNSF Professorships",715011,725526,24,1,1
2020,"Careers","SNSF Professorships",559300,437539,24,1,1
2020,"Careers","SNSF Professorships",796204,796204,24,1,1
2020,"Careers","SNSF Professorships",478494,300720,24,1,1
2020,"Careers","SNSF Professorships",461697,265733,24,1,1
2020,"Careers","SNSF Professorships",797320,784480,24,1,1
2020,"Careers","SNSF Professorships",797589,793589,24,1,1
2020,"Careers","SNSF Professorships",8e+05,782731,24,1,1
2020,"Careers","SNSF Professorships",703059,683059,24,1,1
2020,"Careers","SNSF Professorships",764629,395576,24,1,1
2020,"Infrastructure","Editionen",1449510,1350000,33,1,9
2020,"Infrastructure","Editionen",2056794,1250000,48,1,4
2020,"Infrastructure","Editionen",1301368,1115932,48,1,4
2020,"Infrastructure","Editionen",1262120,1247120,48,1,6
2020,"Infrastructure","Editionen",299668,299668,24,1,2
2020,"Infrastructure","Editionen",457064,457064,12,1,1
2020,"Infrastructure","Editionen",996752,731185,48,1,2
2020,"Infrastructure","Editionen",359758,359758,24,1,1
2020,"Infrastructure","Editionen",188496,188496,48,1,2
2020,"Infrastructure","R'EQUIP",325000,0,12,0,1
2020,"Infrastructure","R'EQUIP",460000,0,12,0,4
2020,"Infrastructure","R'EQUIP",68816,0,12,0,9
2020,"Infrastructure","R'EQUIP",649940,638000,12,1,7
2020,"Infrastructure","R'EQUIP",180000,0,12,0,3
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,6
2020,"Infrastructure","R'EQUIP",457695,0,12,0,7
2020,"Infrastructure","R'EQUIP",271000,0,12,0,2
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,7
2020,"Infrastructure","R'EQUIP",180000,0,12,0,1
2020,"Infrastructure","R'EQUIP",161270,0,12,0,6
2020,"Infrastructure","R'EQUIP",182000,0,12,0,1
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,2
2020,"Infrastructure","R'EQUIP",535107,525000,12,1,2
2020,"Infrastructure","R'EQUIP",478842,0,12,0,2
2020,"Infrastructure","R'EQUIP",320000,0,12,0,8
2020,"Infrastructure","R'EQUIP",721210,0,12,0,6
2020,"Infrastructure","R'EQUIP",470000,0,12,0,7
2020,"Infrastructure","R'EQUIP",963150,0,12,0,12
2020,"Infrastructure","R'EQUIP",329774,0,12,0,8
2020,"Infrastructure","R'EQUIP",430000,0,12,0,3
2020,"Infrastructure","R'EQUIP",434000,390600,12,1,5
2020,"Infrastructure","R'EQUIP",496500,0,12,0,4
2020,"Infrastructure","R'EQUIP",449640,449640,12,1,9
2020,"Infrastructure","R'EQUIP",149581,0,12,0,1
2020,"Infrastructure","R'EQUIP",290790,0,12,0,11
2020,"Infrastructure","R'EQUIP",1e+05,1e+05,12,1,7
2020,"Infrastructure","R'EQUIP",232500,0,12,0,2
2020,"Infrastructure","R'EQUIP",100525,0,12,0,3
2020,"Infrastructure","R'EQUIP",164286,0,12,0,8
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,7
2020,"Infrastructure","R'EQUIP",427034,0,12,0,4
2020,"Infrastructure","R'EQUIP",374189,0,12,0,1
2020,"Infrastructure","R'EQUIP",574725,0,12,0,8
2020,"Infrastructure","R'EQUIP",525976,0,12,0,4
2020,"Infrastructure","R'EQUIP",900695,0,12,0,6
2020,"Infrastructure","R'EQUIP",175785,0,12,0,3
2020,"Infrastructure","R'EQUIP",178500,178500,12,1,2
2020,"Infrastructure","R'EQUIP",297852,0,12,0,6
2020,"Infrastructure","R'EQUIP",362500,326520,12,1,1
2020,"Infrastructure","R'EQUIP",125000,0,12,0,1
2020,"Infrastructure","R'EQUIP",134000,0,12,0,7
2020,"Infrastructure","R'EQUIP",376241,376241,12,1,1
2020,"Infrastructure","R'EQUIP",128987,0,12,0,5
2020,"Infrastructure","R'EQUIP",985589,732000,12,1,2
2020,"Infrastructure","R'EQUIP",3e+05,0,12,0,3
2020,"Infrastructure","R'EQUIP",403230,362907,12,1,2
2020,"Infrastructure","R'EQUIP",150000,0,12,0,1
2020,"Infrastructure","R'EQUIP",79300,71370,12,1,7
2020,"Infrastructure","R'EQUIP",163030,0,12,0,1
2020,"Infrastructure","R'EQUIP",53000,0,12,0,1
2020,"Infrastructure","R'EQUIP",336562,336562,12,1,7
2020,"Infrastructure","R'EQUIP",403315,403315,12,1,5
2020,"Infrastructure","R'EQUIP",325000,0,12,0,1
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,5
2020,"Infrastructure","R'EQUIP",818000,0,12,0,5
2020,"Infrastructure","R'EQUIP",1e+06,0,12,0,6
2020,"Infrastructure","R'EQUIP",301745,296000,12,1,6
2020,"Infrastructure","R'EQUIP",683424,0,12,0,6
2020,"Infrastructure","R'EQUIP",470000,0,12,0,7
2020,"Infrastructure","R'EQUIP",6e+05,0,12,0,3
2020,"Infrastructure","R'EQUIP",116000,0,12,0,3
2020,"Infrastructure","R'EQUIP",417888,376099,12,1,1
2020,"Infrastructure","R'EQUIP",240000,236000,12,1,7
2020,"Infrastructure","R'EQUIP",201345,0,12,0,15
2020,"Infrastructure","R'EQUIP",298224,0,12,0,16
2020,"Infrastructure","R'EQUIP",785000,0,12,0,6
2020,"Infrastructure","R'EQUIP",397878,0,12,0,4
2020,"Infrastructure","R'EQUIP",532822,0,12,0,1
2020,"Infrastructure","R'EQUIP",276000,248400,12,1,3
2020,"Infrastructure","R'EQUIP",208200,0,12,0,2
2020,"Infrastructure","R'EQUIP",103000,0,12,0,5
2020,"Infrastructure","R'EQUIP",525000,0,12,0,4
2020,"Infrastructure","R'EQUIP",310530,0,12,0,6
2020,"Infrastructure","R'EQUIP",102286,0,12,0,5
2020,"Infrastructure","R'EQUIP",421426,0,12,0,1
2020,"Infrastructure","R'EQUIP",949914,0,12,0,8
2020,"Infrastructure","R'EQUIP",420000,0,12,0,2
2020,"Infrastructure","R'EQUIP",106653,0,12,0,3
2020,"Infrastructure","R'EQUIP",124000,0,12,0,2
2020,"Infrastructure","R'EQUIP",535000,525000,12,1,2
2020,"Infrastructure","R'EQUIP",59640,0,12,0,1
2020,"Infrastructure","R'EQUIP",4e+05,0,12,0,2
2020,"Infrastructure","R'EQUIP",520000,520000,12,1,4
2020,"Infrastructure","R'EQUIP",239250,0,12,0,2
2020,"Infrastructure","Research Infrastructure",4597157,4e+06,48,1,7
2020,"Infrastructure","Research Infrastructure",1107099,1e+06,48,1,2
2020,"Infrastructure","Research Infrastructure",1182732,1100000,48,1,2
2020,"Infrastructure","Research Infrastructure",2887790,2400000,48,1,3
2020,"Infrastructure","Research Infrastructure",715877,6e+05,48,1,2
2020,"Infrastructure","Research Infrastructure",854625,750000,36,1,1
2020,"Infrastructure","Research Infrastructure",1600000,1600000,24,1,10
2020,"Infrastructure","Research Infrastructure",5985345,5500000,48,1,2
2020,"Infrastructure","Research Infrastructure",32852861,32800000,48,1,2
2020,"Infrastructure","Research Infrastructure",10516515,9200000,48,1,1
2020,"Infrastructure","Research Infrastructure",575596,450000,48,1,1
2020,"Infrastructure","Research Infrastructure",3747046,3600000,48,1,3
2020,"Infrastructure","Research Infrastructure",1545446,850000,48,1,1
2020,"Infrastructure","Research Infrastructure",4e+06,4e+06,48,1,1
2020,"Infrastructure","Research Infrastructure",731990,650000,48,1,2
2020,"Infrastructure","Swiss Biobanking Platform",1e+06,1e+06,48,1,1
2020,"Programmes","Bilateral programmes",247823,247823,30,1,5
2020,"Programmes","Bridge - Discovery",268592,0,24,0,2
2020,"Programmes","Bridge - Discovery",435544,435544,42,1,2
2020,"Programmes","Bridge - Discovery",1262809,0,48,0,2
2020,"Programmes","Bridge - Discovery",192929,0,39,0,1
2020,"Programmes","Bridge - Discovery",820708,0,48,0,1
2020,"Programmes","Bridge - Discovery",837840,0,48,0,2
2020,"Programmes","Bridge - Discovery",1694639,0,48,0,2
2020,"Programmes","Bridge - Discovery",1929496,0,48,0,3
2020,"Programmes","Bridge - Discovery",849609,0,48,0,1
2020,"Programmes","Bridge - Discovery",1982649,0,48,0,3
2020,"Programmes","Bridge - Discovery",846872,0,48,0,1
2020,"Programmes","Bridge - Discovery",1574640,0,36,0,3
2020,"Programmes","Bridge - Discovery",422506,422506,24,1,1
2020,"Programmes","Bridge - Discovery",1006236,0,48,0,2
2020,"Programmes","Bridge - Discovery",2550824,0,48,0,3
2020,"Programmes","Bridge - Discovery",616540,0,48,0,1
2020,"Programmes","Bridge - Discovery",827935,0,48,0,1
2020,"Programmes","Bridge - Discovery",849639,0,48,0,1
2020,"Programmes","Bridge - Discovery",415315,0,24,0,2
2020,"Programmes","Bridge - Discovery",417540,417540,24,1,1
2020,"Programmes","Bridge - Discovery",1678148,0,48,0,3
2020,"Programmes","Bridge - Discovery",813577,0,48,0,1
2020,"Programmes","Bridge - Discovery",716000,0,48,0,2
2020,"Programmes","Bridge - Discovery",828100,0,48,0,1
2020,"Programmes","Bridge - Discovery",1010683,1010683,48,1,2
2020,"Programmes","Bridge - Discovery",312438,0,24,0,1
2020,"Programmes","Bridge - Discovery",2543570,0,48,0,3
2020,"Programmes","Bridge - Discovery",619977,0,36,0,1
2020,"Programmes","Bridge - Discovery",1728680,0,48,0,3
2020,"Programmes","Bridge - Discovery",1981076,0,48,0,3
2020,"Programmes","Bridge - Discovery",611426,0,36,0,1
2020,"Programmes","Bridge - Discovery",839340,0,48,0,1
2020,"Programmes","Bridge - Discovery",2530860,0,48,0,3
2020,"Programmes","Bridge - Discovery",1122962,0,48,0,2
2020,"Programmes","Bridge - Discovery",847668,0,48,0,1
2020,"Programmes","Bridge - Discovery",1553938,0,48,0,2
2020,"Programmes","Bridge - Discovery",1273734,0,36,0,2
2020,"Programmes","Bridge - Discovery",1765542,1500000,36,1,3
2020,"Programmes","Bridge - Discovery",1317764,0,48,0,3
2020,"Programmes","Bridge - Discovery",822400,0,48,0,1
2020,"Programmes","Bridge - Discovery",549318,0,36,0,3
2020,"Programmes","Bridge - Discovery",2245371,0,48,0,3
2020,"Programmes","Bridge - Discovery",1525660,0,36,0,3
2020,"Programmes","Bridge - Discovery",1807755,0,48,0,3
2020,"Programmes","Bridge - Discovery",2191784,0,48,0,3
2020,"Programmes","Bridge - Discovery",913720,0,48,0,2
2020,"Programmes","Bridge - Discovery",1134746,0,42,0,3
2020,"Programmes","Bridge - Discovery",1566951,0,48,0,2
2020,"Programmes","Bridge - Discovery",2331189,0,48,0,3
2020,"Programmes","Bridge - Discovery",271502,0,24,0,2
2020,"Programmes","Bridge - Discovery",637338,0,36,0,3
2020,"Programmes","Bridge - Discovery",1480520,0,36,0,3
2020,"Programmes","Bridge - Discovery",2509152,0,48,0,3
2020,"Programmes","Bridge - Discovery",1309808,0,48,0,2
2020,"Programmes","Bridge - Discovery",1044900,0,36,0,2
2020,"Programmes","Bridge - Discovery",996680,0,48,0,2
2020,"Programmes","Bridge - Discovery",1699268,1400000,48,1,2
2020,"Programmes","Bridge - Discovery",849488,0,48,0,2
2020,"Programmes","Bridge - Discovery",2482552,0,48,0,3
2020,"Programmes","Bridge - Discovery",1154956,0,48,0,2
2020,"Programmes","Bridge - Discovery",2302866,1800000,48,1,4
2020,"Programmes","Bridge - Discovery",627460,0,36,0,3
2020,"Programmes","Bridge - Discovery",442800,0,18,0,2
2020,"Programmes","Bridge - Discovery",2545349,1800000,48,1,3
2020,"Programmes","Bridge - Discovery",799112,0,36,0,2
2020,"Programmes","Bridge - Discovery",834380,0,48,0,1
2020,"Programmes","Bridge - Discovery",318364,0,18,0,2
2020,"Programmes","Bridge - Discovery",1696672,0,48,0,2
2020,"Programmes","Bridge - Discovery",2429452,0,48,0,3
2020,"Programmes","Bridge - Discovery",1455349,0,48,0,2
2020,"Programmes","Bridge - Discovery",821156,0,26,0,2
2020,"Programmes","Bridge - Discovery",1521665,0,36,0,3
2020,"Programmes","Bridge - Discovery",1436494,0,36,0,3
2020,"Programmes","Bridge - Discovery",2413750,2e+06,48,1,3
2020,"Programmes","Bridge - Discovery",670700,0,42,0,1
